SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,LACKS_PLUS_MINUS
COMM:D070:,COMM D070,Russell Hong,,,29,,,3,,,1,,,0,,0,1,Winter,2016,1
COMM:D077X:,COMM D077X,Brandon Gainer,,,3,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D052:,DMT D052,Robert Benzio,,,4,,,1,,,0,,,0,,1,3,Winter,2016,1
DMT:D052:,DMT D052,Robert Benzio,,,6,,,4,,,1,,,0,,3,3,Winter,2016,1
DMT:D060A:,DMT D060A,Paul Klingman,,,4,,,3,,,1,,,2,,1,4,Winter,2016,1
DMT:D060A:,DMT D060A,Paul Klingman,,,8,,,3,,,0,,,7,,2,9,Winter,2016,1
DMT:D061A:,DMT D061A,Paul Klingman,,,2,,,0,,,0,,,1,,0,0,Winter,2016,1
DMT:D061A:,DMT D061A,Paul Klingman,,,7,,,2,,,0,,,1,,2,1,Winter,2016,1
DMT:D065A:,DMT D065A,Gary Lamit,,,9,,,4,,,0,,,2,,6,2,Winter,2016,1
DMT:D077A:,DMT D077A,Michael Appio,,,5,,,0,,,2,,,0,,0,1,Winter,2016,1
DMT:D077B:,DMT D077B,Michael Appio,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D077C:,DMT D077C,Michael Appio,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D077D:,DMT D077D,Michael Appio,,,3,,,2,,,0,,,0,,0,1,Winter,2016,1
DMT:D077E:,DMT D077E,Michael Appio,,,5,,,1,,,0,,,0,,1,0,Winter,2016,1
DMT:D077F:,DMT D077F,Michael Appio,,,2,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D080:,DMT D080,James Mori,,,8,,,5,,,6,,,0,,2,0,Winter,2016,1
DMT:D080:,DMT D080,Christoph Newell,,,3,,,6,,,4,,,0,,0,0,Winter,2016,1
DMT:D082:,DMT D082,Michael Appio,,,16,,,15,,,7,,,0,,6,4,Winter,2016,1
DMT:D084B:,DMT D084B,Michael Appio,,,11,,,11,,,4,,,0,,1,0,Winter,2016,1
DMT:D084B:,DMT D084B,Christoph Newell,,,6,,,13,,,5,,,1,,0,1,Winter,2016,1
DMT:D084C:,DMT D084C,Michael Appio,,,13,,,10,,,3,,,0,,1,1,Winter,2016,1
DMT:D087D:,DMT D087D,Michael Appio,,,13,,,6,,,10,,,0,,4,0,Winter,2016,1
DMT:D087N:,DMT D087N,Micah McElravy,,,24,,,0,,,1,,,0,,1,1,Winter,2016,1
DMT:D089A:,DMT D089A,Piotr Trzaskos,,,6,,,9,,,0,,,0,,4,0,Winter,2016,1
DMT:D090:,DMT D090,Joseph Kennedy,,,7,,,9,,,4,,,2,,7,1,Winter,2016,1
DMT:D101:,DMT D101,Gary Lamit,,,0,,,0,,,0,,,0,,0,1,Winter,2016,1
DMT:D104:,DMT D104,Michael Appio,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D106:,DMT D106,Paul Klingman,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D107:,DMT D107,Michael Appio,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D201:,DMT D201,Joseph Kennedy,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D203:,DMT D203,Joseph Kennedy,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
DMT:D205:,DMT D205,Joseph Kennedy,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
E:S:,E S D001,William Roeder,,,33,,,5,,,0,,,0,,1,1,Winter,2016,1
E:S:,E S D001,William Roeder,,,31,,,6,,,5,,,1,,5,2,Winter,2016,1
E:S:,E S D001,Toro De,,,19,,,5,,,3,,,0,,9,6,Winter,2016,1
E:S:,E S D001,Jeffery Staudinger,,,7,,,7,,,2,,,0,,4,4,Winter,2016,1
E:S:,E S D001,Mary Poffenroth,,,18,,,5,,,2,,,0,,2,9,Winter,2016,1
E:S:,E S D001,Miriam Martin,,,9,,,9,,,2,,,2,,13,1,Winter,2016,1
E:S:,E S D001,Jana Sanders,,,9,,,8,,,1,,,3,,0,16,Winter,2016,1
E:S:,E S D002,Kristin Sullivan,,,23,,,9,,,4,,,0,,6,0,Winter,2016,1
E:S:,E S D002,Kristin Sullivan,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
E:S:,E S D003,Lynn Thorensen,,,23,,,9,,,3,,,0,,4,3,Winter,2016,1
E:S:,E S D003,Lynn Thorensen,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
E:S:,E S D003,Lynn Thorensen,,,27,,,6,,,4,,,1,,2,1,Winter,2016,1
E:S:,E S D050,Jeffery Staudinger,,,18,,,5,,,0,,,0,,2,8,Winter,2016,1
E:S:,E S D058,David Deppen,,,21,,,0,,,0,,,0,,9,0,Winter,2016,1
E:S:,E S D061A,Jeffery Staudinger,,,18,,,1,,,5,,,0,,5,9,Winter,2016,1
E:S:,E S D062B,Jeffery Staudinger,,,14,,,2,,,2,,,0,,6,0,Winter,2016,1
E:S:,E S D064,Kristin Sullivan,,,11,,,9,,,0,,,3,,2,2,Winter,2016,1
E:S:,E S D065,Toro De,,,12,,,1,,,3,,,2,,0,2,Winter,2016,1
E:S:,E S D066,Toro De,,,13,,,0,,,3,,,1,,3,0,Winter,2016,1
E:S:,E S D070,Massimo Maniaci,,,5,,,4,,,3,,,0,,2,0,Winter,2016,1
E:S:,E S D071,Richard Holman,,,5,,,5,,,2,,,0,,1,0,Winter,2016,1
E:S:,E S D072,Massimo Maniaci,,,6,,,4,,,3,,,4,,3,1,Winter,2016,1
E:S:,E S D073,Richard Celio,,,12,,,0,,,5,,,3,,13,2,Winter,2016,1
E:S:,E S D074,Massimo Maniaci,,,6,,,8,,,1,,,0,,6,2,Winter,2016,1
E:S:,E S D075,Richard Celio,,,6,,,0,,,1,,,0,,5,0,Winter,2016,1
E:S:,E S D076,William Roeder,,,12,,,2,,,1,,,0,,1,3,Winter,2016,1
E:S:,E S D076A,Massimo Maniaci,,,1,,,5,,,4,,,6,,7,3,Winter,2016,1
E:S:,E S D077X,Toro De,,,4,,,0,,,0,,,0,,0,0,Winter,2016,1
E:S:,E S D077Y,Toro De,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
E:S:,E S D079,William Roeder,,,11,,,4,,,4,,,1,,4,4,Winter,2016,1
E:S:,E S D080,Kristin Sullivan,,,17,,,2,,,0,,,0,,5,2,Winter,2016,1
E:S:,E S D095,Kristin Sullivan,,,5,,,3,,,0,,,0,,7,1,Winter,2016,1
E:S:,E S D095B,William Roeder,,,11,,,0,,,0,,,0,,1,0,Winter,2016,1
E:S:,E S D095B,William Roeder,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D001:,ECON D001,Monika Thomas,,,16,,,26,,,4,,,3,,0,4,Winter,2016,1
ECON:D001:,ECON D001,Monika Thomas,,,12,,,22,,,9,,,2,,6,1,Winter,2016,1
ECON:D001:,ECON D001,Ravjeet Singh,,,26,,,9,,,8,,,1,,2,5,Winter,2016,1
ECON:D001:,ECON D001,Ravjeet Singh,,,26,,,13,,,6,,,1,,1,7,Winter,2016,1
ECON:D001:,ECON D001,Judith West,,,31,,,19,,,3,,,4,,0,0,Winter,2016,1
ECON:D001:,ECON D001,Ninos Malek,,,28,,,17,,,8,,,0,,2,1,Winter,2016,1
ECON:D001:,ECON D001,Stephen Zill,,,4,,,13,,,9,,,6,,9,4,Winter,2016,1
ECON:D001:,ECON D001,Stephen Zill,,,7,,,11,,,15,,,2,,10,5,Winter,2016,1
ECON:D001:,ECON D001,Abdullahi Koshin,,,43,,,1,,,1,,,2,,1,3,Winter,2016,1
ECON:D001:,ECON D001,Triyakshana Seshadri,,,8,,,9,,,6,,,4,,10,7,Winter,2016,1
ECON:D001:,ECON D001,Don Uy-Barreta,,,49,,,5,,,1,,,0,,0,0,Winter,2016,1
ECON:D001:,ECON D001,John Brady,,,6,,,8,,,5,,,1,,1,1,Winter,2016,1
ECON:D001:,ECON D001,Stephen Blohm,,,17,,,13,,,8,,,2,,5,3,Winter,2016,1
ECON:D001:,ECON D001,Elizabeth Burns,,,22,,,10,,,4,,,0,,2,6,Winter,2016,1
ECON:D001H:,ECON D001H,Monika Thomas,,,3,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D001H:,ECON D001H,Judith West,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D001H:,ECON D001H,Stephen Zill,,,2,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D001H:,ECON D001H,Stephen Zill,,,0,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D002:,ECON D002,Monika Thomas,,,10,,,20,,,1,,,2,,9,3,Winter,2016,1
ECON:D002:,ECON D002,Monika Thomas,,,20,,,16,,,6,,,0,,1,3,Winter,2016,1
ECON:D002:,ECON D002,Ravjeet Singh,,,15,,,16,,,7,,,2,,3,2,Winter,2016,1
ECON:D002:,ECON D002,Ravjeet Singh,,,20,,,12,,,6,,,0,,3,6,Winter,2016,1
ECON:D002:,ECON D002,Judith West,,,34,,,11,,,5,,,0,,1,0,Winter,2016,1
ECON:D002:,ECON D002,Ninos Malek,,,14,,,12,,,17,,,4,,3,2,Winter,2016,1
ECON:D002:,ECON D002,Ninos Malek,,,17,,,13,,,14,,,4,,1,0,Winter,2016,1
ECON:D002:,ECON D002,Ninos Malek,,,24,,,16,,,8,,,1,,1,0,Winter,2016,1
ECON:D002:,ECON D002,Stephen Zill,,,6,,,7,,,8,,,3,,5,2,Winter,2016,1
ECON:D002:,ECON D002,Abdullahi Koshin,,,66,,,1,,,0,,,0,,0,0,Winter,2016,1
ECON:D002:,ECON D002,Don Uy-Barreta,,,42,,,11,,,3,,,0,,0,1,Winter,2016,1
ECON:D002:,ECON D002,Stephen Blohm,,,11,,,13,,,1,,,1,,6,0,Winter,2016,1
ECON:D002:,ECON D002,Elizabeth Burns,,,26,,,10,,,1,,,0,,1,9,Winter,2016,1
ECON:D002H:,ECON D002H,Monika Thomas,,,4,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D002H:,ECON D002H,Judith West,,,6,,,0,,,0,,,0,,0,0,Winter,2016,1
ECON:D002H:,ECON D002H,Stephen Zill,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
ELIT:D010:,ELIT D010,Julie Sartwell,,,12,,,6,,,4,,,4,,3,5,Winter,2016,1
ELIT:D011:,ELIT D011,David Denny,,,8,,,6,,,3,,,3,,2,12,Winter,2016,1
ELIT:D017:,ELIT D017,Marilyn Patton,,,19,,,4,,,6,,,1,,3,2,Winter,2016,1
ELIT:D017:,ELIT D017,Marilyn Patton,,,9,,,0,,,1,,,0,,0,0,Winter,2016,1
ELIT:D021:,ELIT D021,Karen Chow,,,17,,,7,,,6,,,3,,1,3,Winter,2016,1
ELIT:D022:,ELIT D022,Renee Nelson,,,11,,,14,,,4,,,3,,7,8,Winter,2016,1
ELIT:D024:,ELIT D024,Sherwin Mendoza,,,5,,,0,,,0,,,0,,1,0,Winter,2016,1
ELIT:D046A:,ELIT D046A,Rene Anderson,,,5,,,18,,,5,,,4,,5,2,Winter,2016,1
ELIT:D046B:,ELIT D046B,Luis Limcolioc,,,16,,,18,,,3,,,2,,6,6,Winter,2016,1
ELIT:D048B:,ELIT D048B,Lydia Hearn,,,14,,,19,,,6,,,1,,3,5,Winter,2016,1
ELIT:D048B:,ELIT D048B,Lydia Hearn,,,1,,,1,,,0,,,0,,0,0,Winter,2016,1
ELIT:D058:,ELIT D058,Judith Hubbard,,,12,,,6,,,1,,,0,,4,3,Winter,2016,1
ENGR:D010:,ENGR D010,Manizheh Zand,,,22,,,6,,,3,,,2,,2,0,Winter,2016,1
ENGR:D010:,ENGR D010,Lee Aarons,,,11,,,9,,,3,,,3,,4,2,Winter,2016,1
ENGR:D010:,ENGR D010,Rajashree Lukkoor,,,17,,,18,,,1,,,3,,0,0,Winter,2016,1
ENGR:D035:,ENGR D035,Sathish Manickam,,,14,,,4,,,1,,,0,,0,1,Winter,2016,1
ESCI:D001:,ESCI D001,Toro De,,,36,,,10,,,1,,,1,,3,1,Winter,2016,1
ESCI:D001:,ESCI D001,Neela Srinivasan,,,15,,,17,,,3,,,0,,3,2,Winter,2016,1
ESCI:D001:,ESCI D001,Dana Nakase,,,39,,,6,,,0,,,2,,0,3,Winter,2016,1
ESCI:D001:,ESCI D001,Dana Nakase,,,38,,,6,,,5,,,0,,1,1,Winter,2016,1
ESCI:D001:,ESCI D001,Ada Marquez,,,16,,,10,,,4,,,0,,0,5,Winter,2016,1
ESCI:D001:,ESCI D001,Adrienne Frisbee,,,25,,,4,,,6,,,5,,3,3,Winter,2016,1
ESCI:D001:,ESCI D001,Adrienne Frisbee,,,23,,,11,,,1,,,2,,3,2,Winter,2016,1
ESCI:D001:,ESCI D001,Jana Sanders,,,12,,,9,,,7,,,1,,5,6,Winter,2016,1
ESCI:D001:,ESCI D001,Krikor Andonian,,,15,,,10,,,5,,,0,,3,4,Winter,2016,1
ESCI:D001:,ESCI D001,Kristin Sullivan,,,28,,,9,,,1,,,1,,1,1,Winter,2016,1
ESCI:D001:,ESCI D001,Kristin Sullivan,,,2,,,0,,,0,,,0,,0,0,Winter,2016,1
ESCI:D001L:,ESCI D001L,Toro De,,,16,,,6,,,2,,,0,,7,2,Winter,2016,1
ESCI:D001L:,ESCI D001L,Brennan Wenck-Reilly,,,10,,,3,,,3,,,0,,1,1,Winter,2016,1
ESCI:D001L:,ESCI D001L,Brennan Wenck-Reilly,,,17,,,6,,,5,,,0,,2,1,Winter,2016,1
ESCI:D001L:,ESCI D001L,Joshua McCluskey,,,15,,,0,,,0,,,0,,1,1,Winter,2016,1
ESCI:D001L:,ESCI D001L,Joshua McCluskey,,,24,,,0,,,0,,,0,,0,0,Winter,2016,1
ESCI:D001L:,ESCI D001L,Joshua McCluskey,,,20,,,0,,,0,,,0,,0,1,Winter,2016,1
ESCI:D001L:,ESCI D001L,Ryan Phillips,,,29,,,2,,,0,,,0,,1,1,Winter,2016,1
ESCI:D001L:,ESCI D001L,Jeffery Staudinger,,,14,,,8,,,5,,,0,,0,1,Winter,2016,1
ESCI:D019:,ESCI D019,Mary Poffenroth,,,14,,,4,,,2,,,0,,5,2,Winter,2016,1
ESCI:D019:,ESCI D019,Mary Poffenroth,,,13,,,3,,,3,,,1,,7,2,Winter,2016,1
ESCI:D019:,ESCI D019,Sharene Voelkel,,,34,,,0,,,0,,,0,,0,0,Winter,2016,1
ESCI:D019:,ESCI D019,Sharene Voelkel,,,26,,,0,,,0,,,0,,0,0,Winter,2016,1
ESCI:D021:,ESCI D021,Ryan Phillips,,,8,,,3,,,5,,,0,,0,0,Winter,2016,1
ESCI:D050:,ESCI D050,Ryan Phillips,,,13,,,7,,,5,,,1,,0,0,Winter,2016,1
ESCI:D077X:,ESCI D077X,Toro De,,,1,,,0,,,0,,,0,,0,0,Winter,2016,1
ESCI:D090:,ESCI D090,Ryan Phillips,,,20,,,0,,,0,,,0,,0,0,Winter,2016,1
ESL:D005:,ESL D005,Lynh Nguyen,,,2,,,15,,,2,,,0,,0,1,Winter,2016,1
ESL:D005:,ESL D005,Patricia Carobus,,,5,,,10,,,2,,,1,,1,0,Winter,2016,1
ESL:D005:,ESL D005,Iva Tracey,,,24,,,1,,,1,,,0,,0,0,Winter,2016,1
ESL:D200:,ESL D200,Valerie Ormeno,,,6,,,7,,,1,,,0,,0,2,Winter,2016,1
ESL:D234:,ESL D234,Alejandro Molino-Torres,,,2,,,7,,,11,,,0,,1,1,Winter,2016,1
ESL:D234:,ESL D234,Lisa Kohnhorst,,,10,,,9,,,3,,,2,,0,0,Winter,2016,1
ESL:D234:,ESL D234,Iva Tracey,,,22,,,1,,,0,,,0,,0,0,Winter,2016,1
ESL:D244:,ESL D244,Kathy Flores,,,2,,,8,,,3,,,0,,4,1,Winter,2016,1
ESL:D244:,ESL D244,Marcy Betlach,,,4,,,1,,,11,,,0,,4,5,Winter,2016,1
ESL:D244:,ESL D244,Linda Yee,,,1,,,7,,,2,,,3,,1,2,Winter,2016,1
ESL:D244:,ESL D244,Christine Chai,,,14,,,7,,,2,,,0,,0,0,Winter,2016,1
ESL:D251:,ESL D251,Noel Marianetti,,,7,,,5,,,3,,,2,,1,0,Winter,2016,1
ESL:D251:,ESL D251,Tanya Carrell,,,10,,,9,,,1,,,0,,0,1,Winter,2016,1
ESL:D251:,ESL D251,Maria Marin,,,5,,,5,,,1,,,0,,0,3,Winter,2016,1
ESL:D251:,ESL D251,Letty Wong,,,4,,,6,,,2,,,2,,1,3,Winter,2016,1
ESL:D251:,ESL D251,Letty Wong,,,3,,,3,,,3,,,3,,1,0,Winter,2016,1
ESL:D251:,ESL D251,Letty Wong,,,3,,,10,,,1,,,0,,1,2,Winter,2016,1
ESL:D251:,ESL D251,Webster Hamilton,,,12,,,3,,,0,,,0,,0,4,Winter,2016,1
ESL:D251:,ESL D251,Craig Norman,,,2,,,5,,,4,,,0,,1,0,Winter,2016,1
ESL:D252:,ESL D252,Webster Hamilton,,,9,,,6,,,0,,,1,,1,1,Winter,2016,1
ESL:D252:,ESL D252,Webster Hamilton,,,6,,,7,,,1,,,0,,0,0,Winter,2016,1
ESL:D252:,ESL D252,Andrea Lee,,,5,,,8,,,1,,,0,,0,5,Winter,2016,1
ESL:D252:,ESL D252,Craig Norman,,,1,,,4,,,4,,,1,,2,0,Winter,2016,1
ESL:D252:,ESL D252,Charles Lee,,,0,,,5,,,0,,,0,,3,2,Winter,2016,1
ESL:D252:,ESL D252,Charles Lee,,,1,,,6,,,4,,,0,,4,1,Winter,2016,1
ESL:D252:,ESL D252,Cheri Newman,,,2,,,6,,,3,,,1,,1,1,Winter,2016,1
ESL:D253:,ESL D253,Karen Boerner,,,6,,,3,,,6,,,0,,2,1,Winter,2016,1
ESL:D253:,ESL D253,Craig Norman,,,4,,,8,,,4,,,2,,0,1,Winter,2016,1
ESL:D253:,ESL D253,Susan Cooper,,,7,,,4,,,0,,,0,,0,0,Winter,2016,1
ESL:D253:,ESL D253,Charles Lee,,,1,,,4,,,3,,,0,,4,2,Winter,2016,1
ESL:D253:,ESL D253,Charles Lee,,,3,,,7,,,2,,,0,,2,0,Winter,2016,1
ESL:D253:,ESL D253,Angelina Sklyar,,,7,,,3,,,3,,,1,,1,4,Winter,2016,1
ESL:D253:,ESL D253,Clara Lam,,,4,,,9,,,2,,,0,,3,2,Winter,2016,1
ESL:D260:,ESL D260,Matthew Culver,,,0,,,0,,,0,,,0,,0,1,Winter,2016,1
ESL:D261:,ESL D261,Marcy Betlach,,,1,,,4,,,3,,,0,,1,0,Winter,2016,1
ESL:D261:,ESL D261,Marcy Betlach,,,3,,,5,,,3,,,0,,3,1,Winter,2016,1
ESL:D261:,ESL D261,Gloria Heistein,,,5,,,7,,,3,,,0,,0,0,Winter,2016,1
ESL:D261:,ESL D261,Craig Norman,,,4,,,5,,,3,,,0,,1,1,Winter,2016,1
ESL:D261:,ESL D261,Craig Norman,,,3,,,5,,,2,,,2,,0,0,Winter,2016,1
ESL:D261:,ESL D261,Charles Lee,,,1,,,1,,,2,,,0,,2,0,Winter,2016,1
ESL:D261:,ESL D261,Gretchen Himes,,,12,,,1,,,1,,,1,,0,1,Winter,2016,1
ESL:D261:,ESL D261,Cheri Newman,,,3,,,5,,,2,,,0,,0,4,Winter,2016,1
ESL:D262:,ESL D262,Lynh Nguyen,,,8,,,4,,,2,,,1,,4,0,Winter,2016,1
ESL:D262:,ESL D262,Letty Wong,,,0,,,6,,,6,,,3,,2,1,Winter,2016,1
ESL:D262:,ESL D262,Letty Wong,,,2,,,0,,,6,,,2,,0,0,Winter,2016,1
ESL:D262:,ESL D262,Letty Wong,,,0,,,2,,,2,,,2,,1,1,Winter,2016,1
ESL:D262:,ESL D262,Karen Boerner,,,5,,,4,,,4,,,0,,3,0,Winter,2016,1
ESL:D262:,ESL D262,Nancy Barasch-Kane,,,2,,,4,,,3,,,1,,0,0,Winter,2016,1
ESL:D262:,ESL D262,Iva Tracey,,,9,,,0,,,0,,,1,,1,0,Winter,2016,1
ESL:D262:,ESL D262,Kathleen Dunlap,,,2,,,2,,,2,,,0,,0,1,Winter,2016,1
ESL:D263:,ESL D263,Kathy Flores,,,1,,,4,,,5,,,2,,3,0,Winter,2016,1
ESL:D263:,ESL D263,Lisa Kohnhorst,,,1,,,3,,,3,,,2,,0,1,Winter,2016,1
ESL:D263:,ESL D263,Amy Lombardi,,,3,,,3,,,3,,,0,,1,0,Winter,2016,1
ESL:D263:,ESL D263,Clara Lam,,,5,,,3,,,2,,,0,,3,1,Winter,2016,1
ESL:D263:,ESL D263,Clara Lam,,,3,,,6,,,3,,,0,,1,2,Winter,2016,1
ESL:D263:,ESL D263,Sharon Stranahan,,,2,,,3,,,1,,,4,,0,0,Winter,2016,1
ESL:D263:,ESL D263,Sharon Stranahan,,,3,,,6,,,1,,,0,,2,0,Winter,2016,1
ESL:D263:,ESL D263,Elaine Anderson,,,11,,,2,,,2,,,1,,1,1,Winter,2016,1
ESL:D263:,ESL D263,Cheri Newman,,,1,,,3,,,2,,,1,,2,1,Winter,2016,1
ESL:D272:,ESL D272,Noel Marianetti,,,1,,,4,,,1,,,0,,1,1,Winter,2016,1
ESL:D272:,ESL D272,Ann Thistlethwaite,,,2,,,2,,,1,,,0,,0,1,Winter,2016,1
ESL:D272:,ESL D272,Maria Marin,,,2,,,6,,,2,,,0,,0,6,Winter,2016,1
ESL:D272:,ESL D272,Maria Marin,,,5,,,3,,,1,,,0,,1,3,Winter,2016,1
ESL:D272:,ESL D272,Maria Marin,,,4,,,0,,,1,,,0,,0,7,Winter,2016,1
ESL:D272:,ESL D272,Mary Goodwin,,,2,,,4,,,1,,,0,,0,2,Winter,2016,1
ESL:D272:,ESL D272,Mary Goodwin,,,3,,,3,,,3,,,0,,1,2,Winter,2016,1
ESL:D273:,ESL D273,Lucinda Cabral,,,1,,,4,,,1,,,2,,0,3,Winter,2016,1
ESL:D273:,ESL D273,Lucinda Cabral,,,2,,,6,,,0,,,0,,0,0,Winter,2016,1
ESL:D273:,ESL D273,Marika Ruumet,,,3,,,5,,,2,,,0,,1,3,Winter,2016,1
ESL:D273:,ESL D273,Marika Ruumet,,,1,,,3,,,3,,,1,,0,3,Winter,2016,1
ESL:D273:,ESL D273,Linda Yee,,,5,,,0,,,1,,,1,,1,1,Winter,2016,1
ESL:D273:,ESL D273,Achamma Chacko,,,2,,,3,,,0,,,0,,1,1,Winter,2016,1
ESL:D273:,ESL D273,Achamma Chacko,,,1,,,2,,,2,,,1,,0,0,Winter,2016,1
ESL:D274:,ESL D274,Elizabeth Dodd,,,8,,,2,,,2,,,0,,0,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Alexandria Giardino,,,31,,,2,,,0,,,0,,0,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Alexandria Giardino,,,23,,,6,,,1,,,1,,2,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Alexandria Giardino,,,27,,,5,,,0,,,0,,1,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Anne Waldsmith,,,6,,,17,,,3,,,0,,1,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Anne Waldsmith,,,8,,,13,,,3,,,1,,0,3,Winter,2016,1
EWRT:D001A:,EWRT D001A,Carolyn Fasano,,,7,,,12,,,4,,,1,,2,5,Winter,2016,1
EWRT:D001A:,EWRT D001A,Carolyn Fasano,,,9,,,15,,,5,,,0,,3,3,Winter,2016,1
EWRT:D001A:,EWRT D001A,James Wilson,,,7,,,7,,,3,,,4,,7,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Sherwin Mendoza,,,29,,,2,,,0,,,0,,1,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Jennifer Penkethman,,,17,,,14,,,1,,,0,,1,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Jennifer Penkethman,,,15,,,12,,,1,,,0,,1,3,Winter,2016,1
EWRT:D001A:,EWRT D001A,Brian Lewis,,,5,,,9,,,5,,,5,,5,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Khalida Kareemi,,,8,,,10,,,4,,,0,,3,3,Winter,2016,1
EWRT:D001A:,EWRT D001A,Elizabeth Figueredo,,,5,,,13,,,5,,,1,,0,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Anbarani Arefi,,,2,,,5,,,8,,,1,,6,6,Winter,2016,1
EWRT:D001A:,EWRT D001A,David Denny,,,25,,,3,,,1,,,0,,1,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Francesca Caparas,,,13,,,14,,,1,,,1,,1,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Elizabeth Aydelott,,,10,,,9,,,1,,,2,,4,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Marc Coronado,,,11,,,7,,,2,,,0,,2,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Marc Coronado,,,10,,,4,,,2,,,0,,4,4,Winter,2016,1
EWRT:D001A:,EWRT D001A,Ruth Trimble,,,7,,,9,,,0,,,2,,1,8,Winter,2016,1
EWRT:D001A:,EWRT D001A,Margaret Hanzimanolis,,,12,,,8,,,1,,,2,,4,3,Winter,2016,1
EWRT:D001A:,EWRT D001A,Jonah Hoyle,,,18,,,8,,,1,,,0,,2,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Jonah Hoyle,,,12,,,6,,,5,,,0,,1,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Liljenstolpe Board,,,11,,,13,,,2,,,0,,2,7,Winter,2016,1
EWRT:D001A:,EWRT D001A,Sarah Lisha,,,16,,,6,,,2,,,0,,1,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Sarah Lisha,,,17,,,10,,,5,,,1,,0,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Sarah Lisha,,,14,,,12,,,3,,,1,,1,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Maryalice Bonilla,,,6,,,12,,,3,,,2,,4,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Maryalice Bonilla,,,10,,,7,,,4,,,3,,3,3,Winter,2016,1
EWRT:D001A:,EWRT D001A,Jesus Quintero,,,19,,,13,,,0,,,0,,1,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Alexis Cattivera,,,16,,,9,,,1,,,0,,1,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,John Gravener,,,3,,,17,,,8,,,2,,4,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,John Gravener,,,3,,,14,,,6,,,2,,4,2,Winter,2016,1
EWRT:D001A:,EWRT D001A,Marrietta Reber,,,10,,,8,,,6,,,0,,1,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Lydia Hearn,,,15,,,5,,,6,,,1,,0,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Jamie Joseph,,,6,,,17,,,7,,,0,,2,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Richard Ferrie,,,13,,,4,,,3,,,6,,4,0,Winter,2016,1
EWRT:D001A:,EWRT D001A,Diane Furlan,,,5,,,9,,,7,,,1,,1,4,Winter,2016,1
EWRT:D001A:,EWRT D001A,Diane Furlan,,,9,,,15,,,4,,,1,,0,1,Winter,2016,1
EWRT:D001A:,EWRT D001A,Diane Furlan,,,10,,,17,,,2,,,0,,1,1,Winter,2016,1
